Grade,Gauge,Month,National,Weight Purchased,Weight Sold,Weight Consumed
GT-90,.190 ST,2023-01-01,0,0.0,20442.68,0.0
GT-90,.190 ST,2023-02-01,0,101946.81089743589,4745.65,0.0
GT-90,.190 ST,2023-02-01,1,8666.3125,0.0,0.0
GT-90,.190 ST,2023-03-01,0,76858.45128205128,8047.8,0.0
GT-90,.190 ST,2023-03-01,1,3503.574358974359,0.0,0.0
GT-90,.190 ST,2023-04-01,0,0.0,5927.4,25088.5
GT-90,.190 ST,2023-05-01,0,0.0,5267.45,31122.714285714283
GT-90,.190 ST,2023-06-01,0,0.0,19057.420000000002,25748.1875
GT-90,.190 ST,2023-06-01,1,0.0,0.0,4065.5
GT-90,.190 ST,2023-07-01,0,53434.71568627451,26531.45,30899.066666666666
GT-90,.190 ST,2023-07-01,1,2876.470588235294,0.0,1626.2666666666667
GT-90,.190 ST,2023-08-01,0,87340.9010989011,36149.85,20650.384615384617
GT-90,.190 ST,2023-08-01,1,9159.192307692309,0.0,1877.3076923076924
GT-90,.190 ST,2023-09-01,0,0.0,61252.03,0.0
GT-90,.190 ST,2023-09-01,1,0.0,9426.33,0.0
GT-90,.190 ST,2023-10-01,0,27409.266666666666,0.0,0.0
GT-90,.190 ST,2023-10-01,1,3224.6666666666665,0.0,0.0
GT-90,.190 ST,2023-11-01,0,0.0,31167.61,0.0
GT-90,.190 ST,2023-12-01,0,0.0,13230.0,53434.71568627451
GT-90,.190 ST,2023-12-01,1,0.0,0.0,2876.470588235294
GT-90,.190 ST,2024-01-01,0,0.0,8743.3,47463.55128205128
GT-90,.190 ST,2024-01-01,1,0.0,5579.08,3780.076923076923
GT-90,.190 ST,2024-02-01,0,0.0,12993.3,0.0
GT-90,.190 ST,2024-02-01,1,0.0,2543.4,0.0
GT-90,.190 ST,2024-03-01,0,0.0,6889.25,23097.76923076923
GT-90,.190 ST,2024-04-01,0,44251.666666666664,9586.78,24537.6875
GT-90,.190 ST,2024-04-01,1,6372.2,2543.4,4600.8125
GT-90,.190 ST,2024-05-01,0,0.0,72233.42,26342.23076923077
GT-90,.190 ST,2024-05-01,1,0.0,3329.45,1881.6153846153845
GT-90,.190 ST,2024-06-01,0,0.0,20834.29,46645.55238095238
GT-90,.190 ST,2024-06-01,1,0.0,0.0,6722.166666666666
GT-90,.190 ST,2024-07-01,0,82849.0,0.0,0.0
GT-90,.190 ST,2024-07-01,1,0.0,3033.9,0.0
GT-90,.190 ST,2024-08-01,0,0.0,36807.920000000006,0.0
GT-90,.190 ST,2024-09-01,0,0.0,18020.6,45872.0
GT-90,.190 ST,2024-09-01,1,0.0,5899.25,3540.0
GT-90,.190 ST,2024-10-01,0,0.0,25602.620000000003,0.0
GT-90,.190 ST,2024-10-01,1,0.0,2317.32,0.0
GT-90,.190 ST,2024-11-01,0,0.0,6256.4400000000005,21241.666666666668
GT-90,.190 ST,2024-11-01,1,0.0,0.0,2832.2
GT-90,.190 ST,2024-12-01,0,0.0,10965.289999999999,0.0
GT-90,.190 ST,2025-01-01,0,0.0,0.0,49383.0
GT-90,.190 SW,2022-01-01,0,0.0,8648.25,23115.5
GT-90,.190 SW,2022-01-01,1,0.0,0.0,23115.5
GT-90,.190 SW,2022-02-01,0,146983.72222222222,150219.04,174680.92500000002
GT-90,.190 SW,2022-02-01,1,15611.11111111111,75552.51,10345.475
GT-90,.190 SW,2022-03-01,0,666885.1448412698,45154.6,151874.2873015873
GT-90,.190 SW,2022-03-01,1,121156.1784992785,123030.09999999999,19970.357142857145
GT-90,.190 SW,2022-04-01,0,49185.0,56857.97,97041.52380952382
GT-90,.190 SW,2022-04-01,1,16395.0,0.0,156686.5357142857
GT-90,.190 SW,2022-05-01,0,12572.619047619048,209071.18,305511.1492063492
GT-90,.190 SW,2022-05-01,1,117663.80952380953,7406.32,10278.444444444445
GT-90,.190 SW,2022-06-01,0,89658.56825396825,156707.4,146983.72222222222
GT-90,.190 SW,2022-06-01,1,13514.288888888888,130914.35,15611.11111111111
GT-90,.190 SW,2022-07-01,0,148104.75,71704.78,78492.3492063492
GT-90,.190 SW,2022-07-01,1,11827.75,0.0,24821.74603174603
GT-90,.190 SW,2022-08-01,0,0.0,46879.43,147903.0
GT-90,.190 SW,2022-08-01,1,0.0,3193.2,29535.4
GT-90,.190 SW,2022-09-01,0,177707.33333333334,212705.27,413862.0099206349
GT-90,.190 SW,2022-09-01,1,15483.666666666668,31423.11999999999,48695.746753246756
GT-90,.190 SW,2022-10-01,0,35145.0,63644.24999999999,24592.5
GT-90,.190 SW,2022-10-01,1,42858.0,3802.8,16395.0
GT-90,.190 SW,2022-11-01,0,140490.55681818182,72403.2,100918.50476190475
GT-90,.190 SW,2022-11-01,1,88219.78246753247,7966.09999999999,145048.49523809523
GT-90,.190 SW,2022-12-01,0,128475.23611111111,195367.01,166774.60714285713
GT-90,.190 SW,2022-12-01,1,15249.763888888889,146701.82,11827.75
GT-90,.190 SW,2023-01-01,0,497627.4646825397,156914.74,211570.44444444444
GT-90,.190 SW,2023-01-01,1,145208.16468253967,5253.32,19716.555555555555
GT-90,.190 SW,2023-02-01,0,448260.6765873016,139375.18,35145.0
GT-90,.190 SW,2023-02-01,1,147616.09126984127,0.0,0.0
GT-90,.190 SW,2023-03-01,0,102103.41269841269,59108.399999999994,213733.79292929292
GT-90,.190 SW,2023-03-01,1,24196.38095238095,122368.6,146327.54635642137
GT-90,.190 SW,2023-04-01,0,117970.85714285714,179176.26,55232.0
GT-90,.190 SW,2023-04-01,1,39267.42857142857,7966.09999999999,0.0
GT-90,.190 SW,2023-05-01,0,69550.87857142856,69559.3,242144.89880952382
GT-90,.190 SW,2023-05-01,1,86609.91785714286,117632.0,125151.625
GT-90,.190 SW,2023-06-01,0,133499.50216450216,85066.61999999988,297678.56587301585
GT-90,.190 SW,2023-06-01,1,157423.35497835497,0.0,20056.539682539682
GT-90,.190 SW,2023-07-01,0,111893.01028138529,105205.3999999999,262153.16071428574
GT-90,.190 SW,2023-07-01,1,69054.58928571429,0.0,0.0
GT-90,.190 SW,2023-08-01,0,6796.571428571428,132910.27,117755.3492063492
GT-90,.190 SW,2023-08-01,1,77407.42857142857,0.0,66899.48412698413
GT-90,.190 SW,2023-09-01,0,286671.42142857146,206388.28,77222.57936507936
GT-90,.190 SW,2023-09-01,1,38341.71428571429,19297.14,64171.27380952381
GT-90,.190 SW,2023-10-01,0,108094.5753968254,27340.559999999998,169007.85714285713
GT-90,.190 SW,2023-10-01,1,132340.71031746033,12676.0,0.0
GT-90,.190 SW,2023-11-01,0,124796.19047619047,224943.9,96372.24761904762
GT-90,.190 SW,2023-11-01,1,28179.542857142857,220560.0,305731.87023809523
GT-90,.190 SW,2023-12-01,0,418496.9285714286,65320.0,160182.04220779223
GT-90,.190 SW,2023-12-01,1,31992.642857142855,0.0,24607.545454545456
GT-90,.190 SW,2024-01-01,0,133588.625,69727.7999999999,93303.95833333333
GT-90,.190 SW,2024-01-01,1,0.0,6658.24,178506.73214285716
GT-90,.190 SW,2024-02-01,0,101256.07326007326,53554.34,75340.53571428571
GT-90,.190 SW,2024-02-01,1,19053.076923076922,2394.9,0.0
GT-90,.190 SW,2024-03-01,0,65700.89285714286,38378.6,364765.1753968254
GT-90,.190 SW,2024-03-01,1,74153.2738095238,240714.68,146587.11031746032
GT-90,.190 SW,2024-04-01,0,285899.992965368,89992.95,266831.8333333333
GT-90,.190 SW,2024-04-01,1,184102.10227272726,4789.8,20246.642857142855
GT-90,.190 SW,2024-05-01,0,228963.24761904762,317107.46,87887.0
GT-90,.190 SW,2024-05-01,1,30930.9,11763.2,18574.0
GT-90,.190 SW,2024-06-01,0,0.0,200245.3499999999,268575.57738095237
GT-90,.190 SW,2024-06-01,1,0.0,7966.09999999999,7105.142857142857
GT-90,.190 SW,2024-07-01,0,147702.12554112554,9785.66,130862.03159340659
GT-90,.190 SW,2024-07-01,1,30457.636363636364,10774.6,42405.45192307692
GT-90,.190 SW,2024-08-01,0,0.0,234839.63999999998,202068.65367965368
GT-90,.190 SW,2024-08-01,1,0.0,0.0,200028.89393939392
GT-90,.190 SW,2024-09-01,0,229407.85714285713,82229.0199999997,201705.44047619047
GT-90,.190 SW,2024-09-01,1,15345.714285714286,250965.5,60580.107142857145
GT-90,.190 SW,2024-10-01,0,354680.7916666667,173554.38,127313.41428571429
GT-90,.190 SW,2024-10-01,1,12549.75,4670.06,5224.9
GT-90,.190 SW,2024-11-01,0,217814.8869047619,79770.1,103634.69696969698
GT-90,.190 SW,2024-11-01,1,135541.32142857142,0.0,30457.636363636364
GT-90,.190 SW,2024-12-01,0,0.0,25057.54,44067.42857142857
GT-90,.190 SW,2024-12-01,1,0.0,25545.6,0.0
GT-90,.190 SW,2025-01-01,0,0.0,0.0,389605.8988095238
GT-90,.190 SW,2025-01-01,1,0.0,0.0,27895.464285714286
GT-90,.204 ST,2022-02-01,0,0.0,14385.39999999998,0.0
GT-90,.204 ST,2022-02-01,1,0.0,20995.7999999999,0.0
GT-90,.204 ST,2022-03-01,0,0.0,0.0,9146.666666666666
GT-90,.204 ST,2022-03-01,1,0.0,23802.71999999998,0.0
GT-90,.204 ST,2022-04-01,0,0.0,11386.44999999999,13124.73076923077
GT-90,.204 ST,2022-04-01,1,0.0,0.0,6778.884615384615
GT-90,.204 ST,2022-05-01,0,0.0,40177.8899999999,26457.685314685314
GT-90,.204 ST,2022-05-01,1,0.0,31923.55,0.0
GT-90,.204 ST,2022-06-01,0,0.0,8241.6,11189.454545454546
GT-90,.204 ST,2022-07-01,0,0.0,7807.85,9147.900000000001
GT-90,.204 ST,2022-08-01,0,0.0,11210.25,0.0
GT-90,.204 ST,2022-08-01,1,0.0,0.0,3869.923076923077
GT-90,.204 ST,2022-09-01,0,0.0,32340.140000000003,0.0
GT-90,.204 ST,2022-09-01,1,0.0,4120.8,0.0
GT-90,.204 ST,2022-10-01,0,0.0,10731.05,16848.46153846154
GT-90,.204 ST,2022-10-01,1,0.0,2923.2,0.0
GT-90,.204 ST,2022-11-01,0,0.0,5516.84,8307.666666666666
GT-90,.204 ST,2022-11-01,1,0.0,3402.4,0.0
GT-90,.204 ST,2022-12-01,0,0.0,6804.8,0.0
GT-90,.204 ST,2023-01-01,0,0.0,10780.8,27727.615384615383
GT-90,.204 ST,2023-01-01,1,0.0,0.0,3697.0
GT-90,.204 ST,2023-02-01,0,8894.438461538462,10051.69,0.0
GT-90,.204 ST,2023-02-01,1,9992.076923076922,0.0,0.0
GT-90,.204 ST,2023-03-01,0,0.0,7726.49999999998,24190.433566433567
GT-90,.204 ST,2023-03-01,1,0.0,0.0,3757.909090909091
GT-90,.204 ST,2023-04-01,0,62170.82692307692,17677.92,9111.18181818182
GT-90,.204 ST,2023-04-01,1,14387.4,0.0,27891.428571428572
GT-90,.204 ST,2023-05-01,0,0.0,10649.699999999979,23866.166666666668
GT-90,.204 ST,2023-05-01,1,0.0,0.0,2083.4166666666665
GT-90,.204 ST,2023-06-01,0,39282.29487179487,12601.6,8894.438461538462
GT-90,.204 ST,2023-06-01,1,7848.576923076923,1256.84,9992.076923076922
GT-90,.204 ST,2023-07-01,0,32283.076923076922,21981.55,0.0
GT-90,.204 ST,2023-08-01,0,94357.9803030303,10170.49999999998,0.0
GT-90,.204 ST,2023-08-01,1,8751.062937062938,0.0,0.0
GT-90,.204 ST,2023-09-01,0,0.0,7523.200000000001,34958.5
GT-90,.204 ST,2023-09-01,1,0.0,7920.48,14387.4
GT-90,.204 ST,2023-10-01,0,33233.019230769234,7037.24999999999,27212.326923076922
GT-90,.204 ST,2023-10-01,1,0.0,1256.84,0.0
GT-90,.204 ST,2023-11-01,0,0.0,24306.8,0.0
GT-90,.204 ST,2023-12-01,0,48361.179487179485,20219.05,40365.91608391608
GT-90,.204 ST,2023-12-01,1,0.0,0.0,3724.076923076923
GT-90,.204 ST,2024-01-01,0,0.0,5078.4,6123.416666666667
GT-90,.204 ST,2024-01-01,1,0.0,2870.78,4124.5
GT-90,.204 ST,2024-02-01,0,0.0,6564.8,16910.616666666665
GT-90,.204 ST,2024-02-01,1,0.0,7522.4,0.0
GT-90,.204 ST,2024-03-01,0,0.0,7693.03,49207.07692307692
GT-90,.204 ST,2024-04-01,0,36829.567765567765,18181.3,8484.25
GT-90,.204 ST,2024-04-01,1,0.0,3013.34,0.0
GT-90,.204 ST,2024-05-01,0,24526.5,43362.4,34417.09498834499
GT-90,.204 ST,2024-05-01,1,0.0,0.0,4731.909090909091
GT-90,.204 ST,2024-06-01,0,0.0,10428.04999999999,24115.0
GT-90,.204 ST,2024-06-01,1,0.0,0.0,4019.153846153846
GT-90,.204 ST,2024-07-01,0,0.0,3863.24999999999,36376.33333333333
GT-90,.204 ST,2024-08-01,0,0.0,27214.63,11061.833333333334
GT-90,.204 ST,2024-09-01,0,0.0,9170.5,11482.615384615385
GT-90,.204 ST,2024-10-01,0,0.0,12259.380000000001,14285.846153846154
GT-90,.204 ST,2024-10-01,1,0.0,2489.83,0.0
GT-90,.204 ST,2024-11-01,0,0.0,0.0,4144.666666666667
GT-90,.204 ST,2024-12-01,0,0.0,8290.4,0.0
GT-90,.204 ST,2025-01-01,0,0.0,0.0,51898.95238095238
GT-90,.204 SW,2022-01-01,0,0.0,86174.0,33131.0
GT-90,.204 SW,2022-02-01,0,157712.03333333333,218989.5399999999,0.0
GT-90,.204 SW,2022-02-01,1,5057.4,17234.8,0.0
GT-90,.204 SW,2022-03-01,0,111471.1507936508,277120.9999999999,155963.875
GT-90,.204 SW,2022-03-01,1,4886.888888888889,56177.7,48424.0
GT-90,.204 SW,2022-04-01,0,622077.1805555555,93577.89,316688.4928571429
GT-90,.204 SW,2022-04-01,1,48404.77579365079,0.0,156919.7142857143
GT-90,.204 SW,2022-05-01,0,190010.43104395605,247590.6999999999,595049.2380952381
GT-90,.204 SW,2022-05-01,1,38195.96620879121,47821.0,12617.809523809523
GT-90,.204 SW,2022-06-01,0,177729.08333333334,417295.2999999995,175520.8333333333
GT-90,.204 SW,2022-06-01,1,55859.25,7574.4,0.0
GT-90,.204 SW,2022-07-01,0,111995.0,51960.85,177316.35079365078
GT-90,.204 SW,2022-07-01,1,14319.0,10450.0999999999,9944.288888888888
GT-90,.204 SW,2022-08-01,0,133623.0634920635,276182.69,125781.58730158731
GT-90,.204 SW,2022-08-01,1,12454.730158730159,5652.0,29979.650793650795
GT-90,.204 SW,2022-09-01,0,0.0,290238.92,496150.5932539682
GT-90,.204 SW,2022-09-01,1,0.0,7079.1,18425.125
GT-90,.204 SW,2022-10-01,0,99537.33333333334,54634.75,149039.5977106227
GT-90,.204 SW,2022-10-01,1,0.0,4550.84999999999,38195.96620879121
GT-90,.204 SW,2022-11-01,0,257404.6607142857,24656.510000000002,101301.83333333333
GT-90,.204 SW,2022-11-01,1,31139.0,17626.5,22579.0
GT-90,.204 SW,2022-12-01,0,186096.5,316598.3,208319.94047619047
GT-90,.204 SW,2022-12-01,1,0.0,0.0,47599.25
GT-90,.204 SW,2023-01-01,0,390907.5119047619,236214.88,138152.20634920633
GT-90,.204 SW,2023-01-01,1,63684.77777777778,0.0,12454.730158730159
GT-90,.204 SW,2023-02-01,0,628059.7349206349,78194.05,30911.857142857145
GT-90,.204 SW,2023-02-01,1,16270.125,0.0,0.0
GT-90,.204 SW,2023-03-01,0,541807.0,134840.0,229316.7619047619
GT-90,.204 SW,2023-03-01,1,24515.25,14596.28999999999,31139.0
GT-90,.204 SW,2023-04-01,0,674796.9103174603,61151.849999999904,194547.625
GT-90,.204 SW,2023-04-01,1,209901.7365079365,0.0,0.0
GT-90,.204 SW,2023-05-01,0,388608.63174603175,63168.9,268259.1666666667
GT-90,.204 SW,2023-05-01,1,35836.54285714286,0.0,0.0
GT-90,.204 SW,2023-06-01,0,362238.66616161616,133497.28999999998,243762.09523809524
GT-90,.204 SW,2023-06-01,1,52481.62272727273,35127.33,63684.77777777778
GT-90,.204 SW,2023-07-01,0,152065.12301587302,161735.41999999998,898944.2349206349
GT-90,.204 SW,2023-07-01,1,11676.305555555555,0.0,27993.125
GT-90,.204 SW,2023-08-01,0,364960.48214285716,260668.84999999971,453651.87936507934
GT-90,.204 SW,2023-08-01,1,0.0,22326.8999999999,25099.948412698413
GT-90,.204 SW,2023-09-01,0,874984.3944444444,671792.1499999994,241053.92023809525
GT-90,.204 SW,2023-09-01,1,16245.628571428573,56087.17999999989,196979.89523809523
GT-90,.204 SW,2023-10-01,0,486115.95873015875,247226.5,404234.625
GT-90,.204 SW,2023-10-01,1,36030.0,38868.54,7045.285714285715
GT-90,.204 SW,2023-11-01,0,72943.66666666667,234164.91,333548.0841269841
GT-90,.204 SW,2023-11-01,1,0.0,0.0,59639.0
GT-90,.204 SW,2023-12-01,0,663386.7785714286,94748.05,541334.9653679654
GT-90,.204 SW,2023-12-01,1,102147.21904761904,0.0,33924.32828282828
GT-90,.204 SW,2024-01-01,0,0.0,188333.64,152392.8392857143
GT-90,.204 SW,2024-01-01,1,0.0,66150.06999999999,0.0
GT-90,.204 SW,2024-02-01,0,0.0,226795.47,261155.32142857142
GT-90,.204 SW,2024-02-01,1,0.0,114676.4,0.0
GT-90,.204 SW,2024-03-01,0,81819.57142857143,113422.58,510216.81111111114
GT-90,.204 SW,2024-03-01,1,11232.5,9809.60999999999,9052.2
GT-90,.204 SW,2024-04-01,0,325878.8452380952,141636.03,262862.72063492064
GT-90,.204 SW,2024-04-01,1,90567.36547619048,2826.0,36030.0
GT-90,.204 SW,2024-05-01,0,533280.375,665535.4799999997,450542.04761904763
GT-90,.204 SW,2024-05-01,1,36431.375,89335.89999999979,14733.261904761905
GT-90,.204 SW,2024-06-01,0,0.0,143421.12,203106.80952380953
GT-90,.204 SW,2024-07-01,0,94182.40952380952,23502.0,167222.9880952381
GT-90,.204 SW,2024-07-01,1,0.0,9691.63,36634.78571428572
GT-90,.204 SW,2024-08-01,0,211770.54166666666,326361.3,157826.1238095238
GT-90,.204 SW,2024-08-01,1,0.0,0.0,9735.6
GT-90,.204 SW,2024-09-01,0,201899.0,169895.71,363338.64285714284
GT-90,.204 SW,2024-09-01,1,0.0,32024.5,92035.33333333334
GT-90,.204 SW,2024-10-01,0,88493.0,190912.05000000002,124437.88095238095
GT-90,.204 SW,2024-10-01,1,0.0,2896.65,9263.8
GT-90,.204 SW,2024-11-01,0,0.0,116292.25,48413.5
GT-90,.204 SW,2024-11-01,1,0.0,0.0,12103.375
GT-90,.204 SW,2024-12-01,0,97510.0,158132.04,778914.0523809524
GT-90,.204 SW,2024-12-01,1,0.0,56796.5,73065.73214285714
GT-90,.204 SW,2025-01-01,0,94027.0,0.0,188400.14285714287
GT-90,.204 XL,2022-04-01,0,16777.530303030304,0.0,0.0
GT-90,.204 XL,2022-06-01,0,0.0,0.0,1978.6666666666667
GT-90,.204 XL,2022-09-01,0,0.0,0.0,1810.8181818181818
GT-90,.204 XL,2022-11-01,0,0.0,0.0,8778.363636363636
GT-90,.204 XL,2022-12-01,0,0.0,0.0,7999.166666666667
GT-90,.204 XL,2024-01-01,1,9563.6,0.0,0.0
GT-90,.204 XL,2024-07-01,1,0.0,0.0,9563.6
GT-90,.224 ST,2022-02-01,0,0.0,7898.0,0.0
GT-90,.224 ST,2022-02-01,1,0.0,4149.34,0.0
GT-90,.224 ST,2022-03-01,0,4192.818181818182,0.0,0.0
GT-90,.224 ST,2022-03-01,1,0.0,2471.36,0.0
GT-90,.224 ST,2022-04-01,0,19647.007575757576,3777.2,0.0
GT-90,.224 ST,2022-05-01,0,0.0,20620.89,10518.113636363636
GT-90,.224 ST,2022-06-01,0,0.0,15796.0,2365.6
GT-90,.224 ST,2022-07-01,0,0.0,5078.4,10409.598484848484
GT-90,.224 ST,2022-08-01,0,0.0,8193.4,8102.0
GT-90,.224 ST,2022-08-01,1,0.0,0.0,4052.8333333333335
GT-90,.224 ST,2022-09-01,0,0.0,23087.829999999998,8331.98484848485
GT-90,.224 ST,2022-09-01,1,0.0,3777.2,0.0
GT-90,.224 ST,2022-10-01,0,27886.5,7752.4,0.0
GT-90,.224 ST,2022-10-01,1,0.0,2557.8,0.0
GT-90,.224 ST,2022-11-01,0,53704.1654040404,2406.1899999999996,9560.840909090908
GT-90,.224 ST,2022-11-01,1,15295.492424242424,3115.0,0.0
GT-90,.224 ST,2022-12-01,0,30728.733333333334,0.0,10086.166666666666
GT-90,.224 ST,2023-02-01,0,0.0,3777.2,0.0
GT-90,.224 ST,2023-03-01,0,0.0,7014.8,27886.5
GT-90,.224 ST,2023-04-01,0,34032.7106060606,4895.0,2039.3333333333333
GT-90,.224 ST,2023-04-01,1,5207.777777777777,0.0,6117.916666666667
GT-90,.224 ST,2023-05-01,0,0.0,7014.8,11898.888888888889
GT-90,.224 ST,2023-06-01,0,12551.583333333332,0.0,16920.833333333332
GT-90,.224 ST,2023-06-01,1,3904.181818181818,0.0,5409.666666666666
GT-90,.224 ST,2023-07-01,0,2052.1666666666665,7554.4,13281.568181818182
GT-90,.224 ST,2023-07-01,1,0.0,0.0,3767.909090909091
GT-90,.224 ST,2023-08-01,0,5823.0,14029.6,0.0
GT-90,.224 ST,2023-09-01,0,52608.17424242424,6892.2,15309.291666666666
GT-90,.224 ST,2023-09-01,1,4483.363636363636,8341.9,0.0
GT-90,.224 ST,2023-10-01,0,17411.681818181816,8585.8,30794.9
GT-90,.224 ST,2023-10-01,1,4021.5833333333335,9329.13999999999,0.0
GT-90,.224 ST,2023-11-01,0,0.0,5078.4,28220.793939393938
GT-90,.224 ST,2023-11-01,1,0.0,0.0,5207.777777777777
GT-90,.224 ST,2023-12-01,0,48024.50128205128,5078.4,2052.1666666666665
GT-90,.224 ST,2024-01-01,0,0.0,9739.0,5823.0
GT-90,.224 ST,2024-01-01,1,0.0,2714.5,0.0
GT-90,.224 ST,2024-02-01,1,0.0,4660.6,0.0
GT-90,.224 ST,2024-03-01,0,0.0,3942.7,26948.0
GT-90,.224 ST,2024-03-01,1,0.0,0.0,3904.181818181818
GT-90,.224 ST,2024-04-01,0,8201.166666666666,5078.4,29910.181818181816
GT-90,.224 ST,2024-04-01,1,0.0,3912.1,0.0
GT-90,.224 ST,2024-05-01,0,6178.5,16213.400000000001,25713.257575757576
GT-90,.224 ST,2024-05-01,1,0.0,0.0,8504.94696969697
GT-90,.224 ST,2024-06-01,0,0.0,7284.6,0.0
GT-90,.224 ST,2024-07-01,0,0.0,3507.4,35643.11666666667
GT-90,.224 ST,2024-08-01,0,0.0,7554.4,20582.55128205128
GT-90,.224 ST,2024-09-01,0,0.0,9404.6,0.0
GT-90,.224 ST,2024-10-01,0,0.0,3885.12,0.0
GT-90,.224 ST,2024-12-01,0,0.0,3115.0,0.0
GT-90,.224 SW,2022-02-01,0,0.0,8447.64,0.0
GT-90,.224 SW,2022-02-01,1,0.0,12193.89999999999,0.0
GT-90,.224 SW,2022-03-01,0,0.0,0.0,138776.74603174604
GT-90,.224 SW,2022-03-01,1,0.0,48786.11999999999,0.0
GT-90,.224 SW,2022-04-01,0,0.0,72380.94,110500.24761904762
GT-90,.224 SW,2022-04-01,1,0.0,0.0,27072.571428571428
GT-90,.224 SW,2022-05-01,0,120363.95238095238,18335.3,182521.29523809525
GT-90,.224 SW,2022-06-01,0,141136.90476190476,48419.4,151101.32857142857
GT-90,.224 SW,2022-07-01,0,128072.0,53958.0,34335.42857142857
GT-90,.224 SW,2022-08-01,0,47532.47619047619,66717.0,12055.666666666666
GT-90,.224 SW,2022-09-01,0,91764.16666666666,159174.19999999998,120363.95238095238
GT-90,.224 SW,2022-10-01,0,8201.166666666666,65650.8,127096.61904761905
GT-90,.224 SW,2022-10-01,1,16211.333333333334,14981.4,0.0
GT-90,.224 SW,2022-11-01,0,108680.72222222222,0.0,34647.28571428571
GT-90,.224 SW,2022-11-01,1,13675.944444444445,0.0,0.0
GT-90,.224 SW,2022-12-01,0,244145.3630952381,118046.4,146924.80952380953
GT-90,.224 SW,2023-01-01,0,275388.95714285714,172131.9,40318.666666666664
GT-90,.224 SW,2023-01-01,1,63769.323809523805,0.0,0.0
GT-90,.224 SW,2023-02-01,0,522143.45,0.0,67719.33333333333
GT-90,.224 SW,2023-02-01,1,79299.28571428571,0.0,16211.333333333334
GT-90,.224 SW,2023-03-01,0,145884.82857142857,0.0,108680.72222222222
GT-90,.224 SW,2023-03-01,1,0.0,0.0,13675.944444444445
GT-90,.224 SW,2023-04-01,0,211385.7111111111,60340.23999999999,244145.3630952381
GT-90,.224 SW,2023-04-01,1,11502.5,0.0,0.0
GT-90,.224 SW,2023-05-01,0,43317.76666666666,78488.39999999979,162491.59047619047
GT-90,.224 SW,2023-05-01,1,0.0,0.0,25296.9
GT-90,.224 SW,2023-06-01,0,22020.5,115314.3,69368.93809523809
GT-90,.224 SW,2023-06-01,1,0.0,8792.76,38472.42380952381
GT-90,.224 SW,2023-07-01,0,71596.28571428571,64585.6,69085.66666666667
GT-90,.224 SW,2023-08-01,0,22994.0,135999.79999999978,68252.28571428571
GT-90,.224 SW,2023-08-01,1,0.0,0.0,31302.428571428572
GT-90,.224 SW,2023-09-01,0,346316.28095238097,11554.19999999999,185003.6761904762
GT-90,.224 SW,2023-09-01,1,0.0,45980.31,31557.85714285714
GT-90,.224 SW,2023-10-01,0,0.0,85894.1999999999,209237.74206349207
GT-90,.224 SW,2023-10-01,1,0.0,0.0,16439.0
GT-90,.224 SW,2023-11-01,0,32707.14285714286,168270.2,147763.86666666667
GT-90,.224 SW,2023-12-01,0,728284.0932539683,123763.59999999999,246719.44761904763
GT-90,.224 SW,2023-12-01,1,56333.75,0.0,11502.5
GT-90,.224 SW,2024-01-01,0,0.0,0.0,54317.0
GT-90,.224 SW,2024-01-01,1,0.0,3997.82,0.0
GT-90,.224 SW,2024-02-01,0,0.0,47055.0,102491.28571428571
GT-90,.224 SW,2024-02-01,1,0.0,3055.0,0.0
GT-90,.224 SW,2024-03-01,0,0.0,0.0,99989.9
GT-90,.224 SW,2024-04-01,0,31234.642857142855,142092.06,237668.66666666666
GT-90,.224 SW,2024-05-01,0,0.0,229524.8999999999,213046.48214285713
GT-90,.224 SW,2024-05-01,1,0.0,0.0,37467.75
GT-90,.224 SW,2024-06-01,0,0.0,44113.69999999989,211813.41666666666
GT-90,.224 SW,2024-06-01,1,0.0,0.0,6178.5
GT-90,.224 SW,2024-07-01,0,0.0,31936.1999999999,176660.33333333334
GT-90,.224 SW,2024-08-01,0,121350.30952380953,163252.03,100492.19444444444
GT-90,.224 SW,2024-08-01,1,0.0,0.0,12687.5
GT-90,.224 SW,2024-09-01,0,129580.64285714286,27366.489999999998,91810.0238095238
GT-90,.224 SW,2024-10-01,0,121962.80952380953,105106.16,7061.142857142857
GT-90,.224 SW,2024-10-01,1,0.0,8722.03,0.0
GT-90,.224 SW,2024-11-01,0,60347.666666666664,0.0,6831.142857142857
GT-90,.224 SW,2024-12-01,0,0.0,15580.499999999989,114519.16666666667
GT-90,.224 SW,2025-01-01,0,0.0,0.0,129580.64285714286
GT-90,.236 ST,2022-02-01,0,0.0,7184.6,0.0
GT-90,.236 ST,2022-02-01,1,0.0,1149.35,0.0
GT-90,.236 ST,2022-03-01,1,0.0,4547.58,0.0
GT-90,.236 ST,2022-04-01,0,0.0,7184.6,3972.0
GT-90,.236 ST,2022-04-01,1,0.0,0.0,1986.0
GT-90,.236 ST,2022-05-01,0,0.0,6213.6,0.0
GT-90,.236 ST,2022-06-01,0,0.0,14369.2,0.0
GT-90,.236 ST,2022-08-01,0,0.0,5921.2,0.0
GT-90,.236 ST,2022-09-01,0,0.0,2103.42,7448.0
GT-90,.236 ST,2022-09-01,1,0.0,3123.45,0.0
GT-90,.236 ST,2022-11-01,0,0.0,2188.6099999999997,23163.128787878788
